setlist_id,venue_id,era_name,song_name,song_info,song_order
33a6bcad,4bd637ce,Surprise Songs,I Don't Wanna Live Forever,tour debut; on piano,40
33a6bcad,4bd637ce,Midnights,Lavender Haze,extended intro,41
33a6bcad,4bd637ce,Midnights,Anti‐Hero,,42
33a6bcad,4bd637ce,Midnights,Midnight Rain,,43
33a6bcad,4bd637ce,Midnights,Vigilante Shit,,44
33a6bcad,4bd637ce,Midnights,Bejeweled,,45
33a6bcad,4bd637ce,Midnights,Mastermind,,46
33a6bcad,4bd637ce,Midnights,Karma,extended outro,47
13b94501,4bd637ce,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
13b94501,4bd637ce,Lover,Miss Americana & the Heartbreak Prince,shortened,2
13b94501,4bd637ce,Lover,Cruel Summer,,3
13b94501,4bd637ce,Lover,The Man,,4
13b94501,4bd637ce,Lover,You Need to Calm Down,shortened,5
13b94501,4bd637ce,Lover,Lover,spoken intro,6
13b94501,4bd637ce,Lover,The Archer,extended outro,7
13b94501,4bd637ce,Fearless,Fearless,shortened,8
13b94501,4bd637ce,Fearless,You Belong With Me,,9
13b94501,4bd637ce,Fearless,Love Story,,10
13b94501,4bd637ce,evermore,'tis the damn season,shortened,11
13b94501,4bd637ce,evermore,willow,,12
13b94501,4bd637ce,evermore,marjorie,shortened,13
13b94501,4bd637ce,evermore,champagne problems,Spoken intro,14
13b94501,4bd637ce,evermore,tolerate it,extended intro w/ keys; shortened,15
13b94501,4bd637ce,reputation,...Ready for It?,extended Intro,16
13b94501,4bd637ce,reputation,Delicate,,17
13b94501,4bd637ce,reputation,Don't Blame Me,shortened,18
13b94501,4bd637ce,reputation,Look What You Made Me Do,,19
13b94501,4bd637ce,Speak Now,Enchanted,extended intro; shortened,20
13b94501,4bd637ce,Red,Red - Intro,"Contains elements of ""State of Grace,"" ""Holy cround,"" and ""Red"" taped",21
13b94501,4bd637ce,Red,22,,22
13b94501,4bd637ce,Red,We Are Never Ever Getting Back Together,,23
13b94501,4bd637ce,Red,I Knew You Were Trouble,shortened,24
13b94501,4bd637ce,Red,All Too Well,10 Minute Version,25
13b94501,4bd637ce,folklore,seven,"spoken word poem; contains elements of ""Wildest Dreams"" taped",26
13b94501,4bd637ce,folklore,the 1,,27
13b94501,4bd637ce,folklore,betty,spoken intro,28
13b94501,4bd637ce,folklore,the last great american dynasty,,29
13b94501,4bd637ce,folklore,august,,30
13b94501,4bd637ce,folklore,illicit affairs,shortened,31
13b94501,4bd637ce,folklore,my tears ricochet,,32
13b94501,4bd637ce,folklore,cardigan,,33
13b94501,4bd637ce,1989,Style,shortened,34
13b94501,4bd637ce,1989,Blank Space,,35
13b94501,4bd637ce,1989,Shake It Off,,36
13b94501,4bd637ce,1989,Wildest Dreams,shortened,37
13b94501,4bd637ce,1989,Bad Blood,shortened,38
13b94501,4bd637ce,Surprise Songs,I Wish You Would,tour debut; acoustic debut; on guitar; first time live since 2015,39
13b94501,4bd637ce,Surprise Songs,the lakes,live debut; on piano,40
13b94501,4bd637ce,Midnights,Lavender Haze,extended intro,41
13b94501,4bd637ce,Midnights,Anti‐Hero,,42
13b94501,4bd637ce,Midnights,Midnight Rain,,43
13b94501,4bd637ce,Midnights,Vigilante Shit,,44
13b94501,4bd637ce,Midnights,Bejeweled,,45
13b94501,4bd637ce,Midnights,Mastermind,,46
13b94501,4bd637ce,Midnights,Karma,extended outro,47
3bb978f8,1bd72160,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
3bb978f8,1bd72160,Lover,Miss Americana & the Heartbreak Prince,shortened,2
3bb978f8,1bd72160,Lover,Cruel Summer,,3
3bb978f8,1bd72160,Lover,The Man,,4
3bb978f8,1bd72160,Lover,You Need to Calm Down,shortened,5
3bb978f8,1bd72160,Lover,Lover,spoken intro,6
3bb978f8,1bd72160,Lover,The Archer,extended outro,7
3bb978f8,1bd72160,Fearless,Fearless,shortened,8
3bb978f8,1bd72160,Fearless,You Belong With Me,,9
3bb978f8,1bd72160,Fearless,Love Story,,10
3bb978f8,1bd72160,evermore,'tis the damn season,shortened,11
3bb978f8,1bd72160,evermore,willow,,12
3bb978f8,1bd72160,evermore,marjorie,shortened,13
3bb978f8,1bd72160,evermore,champagne problems,spoken intro,14
3bb978f8,1bd72160,evermore,tolerate it,extended intro w/keys; shortened,15
3bb978f8,1bd72160,reputation,...Ready for It?,extended intro,16
3bb978f8,1bd72160,reputation,Delicate,,17
3bb978f8,1bd72160,reputation,Don't Blame Me,shortened,18
3bb978f8,1bd72160,reputation,Look What You Made Me Do,,19
3bb978f8,1bd72160,Speak Now,Enchanted,"extended intro, shortened",20
3bb978f8,1bd72160,Red,Red - Intro,"contains elements of ""State of Grace"", ""Holy Ground"" and ""Red"" taped",21
3bb978f8,1bd72160,Red,22,,22
3bb978f8,1bd72160,Red,We Are Never Ever Getting Back Together,,23
3bb978f8,1bd72160,Red,I Knew You Were Trouble,shortened,24
3bb978f8,1bd72160,Red,Nothing New,,25
3bb978f8,1bd72160,Red,All Too Well,10 Minute Version,26
3bb978f8,1bd72160,folklore,seven,spoken word poem; contains elements of Wildest Dreams taped,27
3bb978f8,1bd72160,folklore,the 1,,28
3bb978f8,1bd72160,folklore,betty,spoken intro,29
3bb978f8,1bd72160,folklore,the last great american dynasty,,30
3bb978f8,1bd72160,folklore,august,,31
3bb978f8,1bd72160,folklore,illicit affairs,shortened,32
3bb978f8,1bd72160,folklore,my tears ricochet,,33
3bb978f8,1bd72160,folklore,cardigan,,34
3bb978f8,1bd72160,1989,Style,shortened,35
3bb978f8,1bd72160,1989,Blank Space,,36
3bb978f8,1bd72160,1989,Shake It Off,,37
3bb978f8,1bd72160,1989,Wildest Dreams,shortened,38
3bb978f8,1bd72160,1989,Bad Blood,shortened,39
3bb978f8,1bd72160,Surprise Songs,Welcome to New York,tour debut; on guitar,40
3bb978f8,1bd72160,Surprise Songs,Clean,on piano,41
3bb978f8,1bd72160,Midnights,Lavender Haze,,42
3bb978f8,1bd72160,Midnights,Anti‐Hero,,43
3bb978f8,1bd72160,Midnights,Midnight Rain,,44
3bb978f8,1bd72160,Midnights,Vigilante Shit,,45
3bb978f8,1bd72160,Midnights,Bejeweled,,46
3bb978f8,1bd72160,Midnights,Mastermind,,47
3bb978f8,1bd72160,Midnights,Karma,Remix,48
43b907fb,1bd72160,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
43b907fb,1bd72160,Lover,Miss Americana & the Heartbreak Prince,shortened,2
43b907fb,1bd72160,Lover,Cruel Summer,,3
43b907fb,1bd72160,Lover,The Man,,4
43b907fb,1bd72160,Lover,You Need to Calm Down,shortened,5
43b907fb,1bd72160,Lover,Lover,spoken intro,6
43b907fb,1bd72160,Lover,The Archer,extended outro,7
43b907fb,1bd72160,Fearless,Fearless,Shortened,8
43b907fb,1bd72160,Fearless,You Belong With Me,,9
43b907fb,1bd72160,Fearless,Love Story,,10
43b907fb,1bd72160,evermore,'tis the damn season,Shortened,11
43b907fb,1bd72160,evermore,willow,,12
43b907fb,1bd72160,evermore,marjorie,Shortened,13
43b907fb,1bd72160,evermore,champagne problems,spoken intro,14
43b907fb,1bd72160,evermore,tolerate it,extended intro w/keys; shortened,15
43b907fb,1bd72160,reputation,...Ready for It?,extended intro,16
43b907fb,1bd72160,reputation,Delicate,,17
43b907fb,1bd72160,reputation,Don't Blame Me,Shortened,18
43b907fb,1bd72160,reputation,Look What You Made Me Do,,19
43b907fb,1bd72160,Speak Now,Enchanted,extended intro; shortened,20
43b907fb,1bd72160,Red,Red - Intro,"Contains elements of ""State of Grace"", ""Holy Ground"" and ""Red taped",21
43b907fb,1bd72160,Red,22,,22
43b907fb,1bd72160,Red,We Are Never Ever Getting Back Together,,23
43b907fb,1bd72160,Red,I Knew You Were Trouble,shortened,24
43b907fb,1bd72160,Red,Nothing New,,25
43b907fb,1bd72160,Red,All Too Well,10 Minute Version,26
43b907fb,1bd72160,folklore,seven,spoken word poem; contains elements of Wildest Dreams taped,27
43b907fb,1bd72160,folklore,the 1,,28
43b907fb,1bd72160,folklore,betty,spoken intro,29
43b907fb,1bd72160,folklore,the last great american dynasty,,30
43b907fb,1bd72160,folklore,august,,31
43b907fb,1bd72160,folklore,illicit affairs,shortened,32
43b907fb,1bd72160,folklore,my tears ricochet,,33
43b907fb,1bd72160,folklore,cardigan,,34
43b907fb,1bd72160,1989,Style,shortened,35
43b907fb,1bd72160,1989,Blank Space,,36
43b907fb,1bd72160,1989,Shake It Off,,37
43b907fb,1bd72160,1989,Wildest Dreams,shortened,38
43b907fb,1bd72160,1989,Bad Blood,shortened,39
43b907fb,1bd72160,Surprise Songs,Holy Ground,Tour debut; on guitar,40
43b907fb,1bd72160,Surprise Songs,False God,Tour debut; on piano; first performance in-concert,41
43b907fb,1bd72160,Midnights,Lavender Haze,,42
43b907fb,1bd72160,Midnights,Anti‐Hero,,43
43b907fb,1bd72160,Midnights,Midnight Rain,,44
43b907fb,1bd72160,Midnights,Vigilante Shit,,45
43b907fb,1bd72160,Midnights,Bejeweled,,46
43b907fb,1bd72160,Midnights,Mastermind,,47
43b907fb,1bd72160,Midnights,Karma,Remix,48
6bb9129e,1bd72160,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
6bb9129e,1bd72160,Lover,Miss Americana & the Heartbreak Prince,shortened,2
6bb9129e,1bd72160,Lover,Cruel Summer,,3
6bb9129e,1bd72160,Lover,The Man,,4
6bb9129e,1bd72160,Lover,You Need to Calm Down,shortened,5
6bb9129e,1bd72160,Lover,Lover,spoken intro,6
6bb9129e,1bd72160,Lover,The Archer,extended outro,7
6bb9129e,1bd72160,Fearless,Fearless,shortened,8
6bb9129e,1bd72160,Fearless,You Belong With Me,,9
6bb9129e,1bd72160,Fearless,Love Story,,10
6bb9129e,1bd72160,evermore,'tis the damn season,shortened,11
6bb9129e,1bd72160,evermore,willow,,12
6bb9129e,1bd72160,evermore,marjorie,shortened,13
6bb9129e,1bd72160,evermore,champagne problems,spoken intro,14
6bb9129e,1bd72160,evermore,tolerate it,"extended into w/ keys, shortened",15
6bb9129e,1bd72160,reputation,...Ready for It?,extended intro,16
6bb9129e,1bd72160,reputation,Delicate,,17
6bb9129e,1bd72160,reputation,Don't Blame Me,shortened,18
6bb9129e,1bd72160,reputation,Look What You Made Me Do,,19
6bb9129e,1bd72160,Speak Now,Enchanted,"extended intro, shortened",20
6bb9129e,1bd72160,Red,Red - Intro,"contains elements of ""State of Grace"", ""Holy Ground"" and ""Red"" taped",21
6bb9129e,1bd72160,Red,22,,22
6bb9129e,1bd72160,Red,We Are Never Ever Getting Back Together,,23
6bb9129e,1bd72160,Red,I Knew You Were Trouble,shortened,24
6bb9129e,1bd72160,Red,Nothing New,,25
6bb9129e,1bd72160,Red,All Too Well,10 Minute Version,26
6bb9129e,1bd72160,folklore,seven,spoken word poem; contains elements of Wildest Dreams taped,27
6bb9129e,1bd72160,folklore,the 1,,28
6bb9129e,1bd72160,folklore,betty,spoken intro,29
6bb9129e,1bd72160,folklore,the last great american dynasty,,30
6bb9129e,1bd72160,folklore,august,,31
6bb9129e,1bd72160,folklore,illicit affairs,shortened,32
6bb9129e,1bd72160,folklore,my tears ricochet,,33
6bb9129e,1bd72160,folklore,cardigan,,34
6bb9129e,1bd72160,1989,Style,shortened,35
6bb9129e,1bd72160,1989,Blank Space,,36
6bb9129e,1bd72160,1989,Shake It Off,,37
6bb9129e,1bd72160,1989,Wildest Dreams,shortened,38
6bb9129e,1bd72160,1989,Bad Blood,shortened,39
6bb9129e,1bd72160,Surprise Songs,Karma (Remix),premiere of the music video with Ice Spice taped,40
6bb9129e,1bd72160,Surprise Songs,Getaway Car,tour debut; on guitar,41
6bb9129e,1bd72160,Surprise Songs,Maroon,live debut; on piano,42
6bb9129e,1bd72160,Midnights,Lavender Haze,,43
6bb9129e,1bd72160,Midnights,Anti‐Hero,,44
6bb9129e,1bd72160,Midnights,Midnight Rain,,45
6bb9129e,1bd72160,Midnights,Vigilante Shit,,46
6bb9129e,1bd72160,Midnights,Bejeweled,,47
6bb9129e,1bd72160,Midnights,Mastermind,,48
6bb9129e,1bd72160,Midnights,Karma,Remix,49
3bb9387c,13d6d59d,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
3bb9387c,13d6d59d,Lover,Miss Americana & the Heartbreak Prince,shortened,2
3bb9387c,13d6d59d,Lover,Cruel Summer,,3
3bb9387c,13d6d59d,Lover,The Man,,4
3bb9387c,13d6d59d,Lover,You Need to Calm Down,shortened,5
3bb9387c,13d6d59d,Lover,Lover,spoken intro,6
3bb9387c,13d6d59d,Lover,The Archer,extended outro,7
3bb9387c,13d6d59d,Fearless,Fearless,shortened,8
3bb9387c,13d6d59d,Fearless,You Belong With Me,,9
3bb9387c,13d6d59d,Fearless,Love Story,,10
3bb9387c,13d6d59d,evermore,'tis the damn season,shortened,11
3bb9387c,13d6d59d,evermore,willow,,12
3bb9387c,13d6d59d,evermore,marjorie,shortened,13
3bb9387c,13d6d59d,evermore,champagne problems,spoken intro,14
3bb9387c,13d6d59d,evermore,tolerate it,extended intro w/ keys,15
3bb9387c,13d6d59d,reputation,...Ready for It?,extended intro,16
3bb9387c,13d6d59d,reputation,Delicate,,17
3bb9387c,13d6d59d,reputation,Don't Blame Me,shortened,18
3bb9387c,13d6d59d,reputation,Look What You Made Me Do,,19
3bb9387c,13d6d59d,Speak Now,Enchanted,"extended intro, shortened",20
3bb9387c,13d6d59d,Red,Red - Intro,"Contains elements of ""State of Grace"", ""Holy Ground"" and ""Red"" taped",21
3bb9387c,13d6d59d,Red,22,,22
3bb9387c,13d6d59d,Red,We Are Never Ever Getting Back Together,,23
3bb9387c,13d6d59d,Red,I Knew You Were Trouble,shortened,24
3bb9387c,13d6d59d,Red,Nothing New,,25
3bb9387c,13d6d59d,Red,All Too Well,10 Minute Version,26
3bb9387c,13d6d59d,folklore,seven,Spoken word poem; contains elements of Wildest Dreams taped,27
3bb9387c,13d6d59d,folklore,the 1,,28
3bb9387c,13d6d59d,folklore,betty,spoken intro,29
3bb9387c,13d6d59d,folklore,the last great american dynasty,,30
3bb9387c,13d6d59d,folklore,august,,31
3bb9387c,13d6d59d,folklore,illicit affairs,shortened,32
3bb9387c,13d6d59d,folklore,my tears ricochet,,33
3bb9387c,13d6d59d,folklore,cardigan,,34
3bb9387c,13d6d59d,1989,Style,shortened,35
3bb9387c,13d6d59d,1989,Blank Space,,36
3bb9387c,13d6d59d,1989,Shake It Off,,37
3bb9387c,13d6d59d,1989,Wildest Dreams,shortened,38
3bb9387c,13d6d59d,1989,Bad Blood,shortened,39
3bb9387c,13d6d59d,Surprise Songs,I Think He Knows,Live debut; on guitar,40
3bb9387c,13d6d59d,Surprise Songs,Red,Tour debut; performed on guitar due to piano malfunction,41
3bb9387c,13d6d59d,Midnights,Lavender Haze,,42
3bb9387c,13d6d59d,Midnights,Anti‐Hero,,43
3bb9387c,13d6d59d,Midnights,Midnight Rain,,44
3bb9387c,13d6d59d,Midnights,Vigilante Shit,,45
3bb9387c,13d6d59d,Midnights,Bejeweled,,46
3bb9387c,13d6d59d,Midnights,Mastermind,,47
3bb9387c,13d6d59d,Midnights,Karma,,48
73b9c665,13d6d59d,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
73b9c665,13d6d59d,Lover,Miss Americana & the Heartbreak Prince,shortened,2
73b9c665,13d6d59d,Lover,Cruel Summer,,3
73b9c665,13d6d59d,Lover,The Man,,4
73b9c665,13d6d59d,Lover,You Need to Calm Down,shortened,5
73b9c665,13d6d59d,Lover,Lover,spoken intro,6
73b9c665,13d6d59d,Lover,The Archer,extended outro,7
73b9c665,13d6d59d,Fearless,Fearless,shortened,8
73b9c665,13d6d59d,Fearless,You Belong With Me,,9
73b9c665,13d6d59d,Fearless,Love Story,,10
73b9c665,13d6d59d,evermore,'tis the damn season,shortened,11
73b9c665,13d6d59d,evermore,willow,,12
73b9c665,13d6d59d,evermore,marjorie,shortened,13
73b9c665,13d6d59d,evermore,champagne problems,spoken intro,14
73b9c665,13d6d59d,evermore,tolerate it,extended intro w/ keys,15
73b9c665,13d6d59d,reputation,...Ready for It?,extended intro,16
73b9c665,13d6d59d,reputation,Delicate,,17
73b9c665,13d6d59d,reputation,Don't Blame Me,shortened,18
73b9c665,13d6d59d,reputation,Look What You Made Me Do,,19
73b9c665,13d6d59d,Speak Now,Enchanted,extended intro,20
73b9c665,13d6d59d,Red,Red - Intro,"Contains elements of ""State of Grace"", ""Holy Ground"" and ""Red"" taped",21
73b9c665,13d6d59d,Red,22,,22
73b9c665,13d6d59d,Red,We Are Never Ever Getting Back Together,,23
73b9c665,13d6d59d,Red,I Knew You Were Trouble,shortened,24
73b9c665,13d6d59d,Red,Nothing New,,25
73b9c665,13d6d59d,Red,All Too Well,10 Minute Version,26
73b9c665,13d6d59d,folklore,seven,Spoken word poem; contains elements of Wildest Dreams taped,27
73b9c665,13d6d59d,folklore,the 1,,28
73b9c665,13d6d59d,folklore,betty,spoken intro,29
73b9c665,13d6d59d,folklore,the last great american dynasty,,30
73b9c665,13d6d59d,folklore,august,,31
73b9c665,13d6d59d,folklore,illicit affairs,shortened,32
73b9c665,13d6d59d,folklore,my tears ricochet,,33
73b9c665,13d6d59d,folklore,cardigan,,34
73b9c665,13d6d59d,1989,Style,shortened,35
73b9c665,13d6d59d,1989,Blank Space,,36
73b9c665,13d6d59d,1989,Shake It Off,,37
73b9c665,13d6d59d,1989,Wildest Dreams,shortened,38
73b9c665,13d6d59d,1989,Bad Blood,shortened,39
73b9c665,13d6d59d,Surprise Songs,Question...?,Live debut; on guitar,40
73b9c665,13d6d59d,Surprise Songs,Invisible,Tour debut; on piano,41
73b9c665,13d6d59d,Midnights,Lavender Haze,,42
73b9c665,13d6d59d,Midnights,Anti‐Hero,,43
73b9c665,13d6d59d,Midnights,Midnight Rain,,44
73b9c665,13d6d59d,Midnights,Vigilante Shit,,45
73b9c665,13d6d59d,Midnights,Bejeweled,,46
73b9c665,13d6d59d,Midnights,Mastermind,,47
73b9c665,13d6d59d,Midnights,Karma,,48
5bb9cf5c,13d6d59d,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
5bb9cf5c,13d6d59d,Lover,Miss Americana & the Heartbreak Prince,shortened,2
5bb9cf5c,13d6d59d,Lover,Cruel Summer,,3
5bb9cf5c,13d6d59d,Lover,The Man,,4
5bb9cf5c,13d6d59d,Lover,You Need to Calm Down,shortened,5
5bb9cf5c,13d6d59d,Lover,Lover,spoken intro,6
5bb9cf5c,13d6d59d,Lover,The Archer,extended outro,7
5bb9cf5c,13d6d59d,Fearless,Fearless,shortened,8
5bb9cf5c,13d6d59d,Fearless,You Belong With Me,,9
5bb9cf5c,13d6d59d,Fearless,Love Story,,10
5bb9cf5c,13d6d59d,evermore,'tis the damn season,shortened,11
5bb9cf5c,13d6d59d,evermore,willow,,12
5bb9cf5c,13d6d59d,evermore,marjorie,shortened,13
5bb9cf5c,13d6d59d,evermore,champagne problems,spoken intro,14
5bb9cf5c,13d6d59d,evermore,tolerate it,extended intro w/ keys,15
5bb9cf5c,13d6d59d,reputation,...Ready for It?,extended intro,16
5bb9cf5c,13d6d59d,reputation,Delicate,,17
5bb9cf5c,13d6d59d,reputation,Don't Blame Me,shortened,18
5bb9cf5c,13d6d59d,reputation,Look What You Made Me Do,,19
5bb9cf5c,13d6d59d,Speak Now,Enchanted,extended intro,20
5bb9cf5c,13d6d59d,Red,Red - Intro,"contains elements of ""State of Grace"", ""Holy Ground"" and ""Red"" taped",21
5bb9cf5c,13d6d59d,Red,22,,22
5bb9cf5c,13d6d59d,Red,We Are Never Ever Getting Back Together,,23
5bb9cf5c,13d6d59d,Red,I Knew You Were Trouble,shortened,24
5bb9cf5c,13d6d59d,Red,Nothing New,,25
5bb9cf5c,13d6d59d,Red,All Too Well,10 Minute Version,26
5bb9cf5c,13d6d59d,folklore,seven,spoken word poem; contains elements of Wildest Dreams taped,27
5bb9cf5c,13d6d59d,folklore,the 1,,28
5bb9cf5c,13d6d59d,folklore,betty,spoken intro,29
5bb9cf5c,13d6d59d,folklore,the last great american dynasty,,30
5bb9cf5c,13d6d59d,folklore,august,,31
5bb9cf5c,13d6d59d,folklore,illicit affairs,shortened,32
5bb9cf5c,13d6d59d,folklore,my tears ricochet,,33
5bb9cf5c,13d6d59d,folklore,cardigan,,34
5bb9cf5c,13d6d59d,1989,Style,shortened,35
5bb9cf5c,13d6d59d,1989,Blank Space,,36
5bb9cf5c,13d6d59d,1989,Shake It Off,,37
5bb9cf5c,13d6d59d,1989,Wildest Dreams,shortened,38
5bb9cf5c,13d6d59d,1989,Bad Blood,shortened,39
5bb9cf5c,13d6d59d,Surprise Songs,Should've Said No,on guitar; first time since 2015,40
5bb9cf5c,13d6d59d,Surprise Songs,Better Man,tour debut; on piano,41
5bb9cf5c,13d6d59d,Midnights,Lavender Haze,,42
5bb9cf5c,13d6d59d,Midnights,Anti‐Hero,,43
5bb9cf5c,13d6d59d,Midnights,Midnight Rain,,44
5bb9cf5c,13d6d59d,Midnights,Vigilante Shit,,45
5bb9cf5c,13d6d59d,Midnights,Bejeweled,,46
5bb9cf5c,13d6d59d,Midnights,Mastermind,,47
5bb9cf5c,13d6d59d,Midnights,Karma,,48
53b9ff09,7bd61e04,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
53b9ff09,7bd61e04,Lover,Miss Americana & the Heartbreak Prince,shortened,2
53b9ff09,7bd61e04,Lover,Cruel Summer,,3
53b9ff09,7bd61e04,Lover,The Man,,4
53b9ff09,7bd61e04,Lover,You Need to Calm Down,shortened,5
53b9ff09,7bd61e04,Lover,Lover,spoken intro,6
53b9ff09,7bd61e04,Lover,The Archer,extended outro,7
53b9ff09,7bd61e04,Fearless,Fearless,shortened,8
53b9ff09,7bd61e04,Fearless,You Belong With Me,,9
53b9ff09,7bd61e04,Fearless,Love Story,,10
53b9ff09,7bd61e04,evermore,'tis the damn season,shortened,11
53b9ff09,7bd61e04,evermore,willow,,12
53b9ff09,7bd61e04,evermore,marjorie,shortened,13
53b9ff09,7bd61e04,evermore,champagne problems,spoken intro,14
53b9ff09,7bd61e04,evermore,tolerate it,extended intro w/ keys,15
53b9ff09,7bd61e04,reputation,...Ready for It?,extended intro,16
53b9ff09,7bd61e04,reputation,Delicate,,17
53b9ff09,7bd61e04,reputation,Don't Blame Me,shortened,18
53b9ff09,7bd61e04,reputation,Look What You Made Me Do,,19
53b9ff09,7bd61e04,Speak Now,Enchanted,extended intro,20
53b9ff09,7bd61e04,Red,Red - Intro,"Contains elements of ""State of Grace"", ""Holy Ground"" and ""Red"" taped",21
53b9ff09,7bd61e04,Red,22,,22
53b9ff09,7bd61e04,Red,We Are Never Ever Getting Back Together,,23
53b9ff09,7bd61e04,Red,I Knew You Were Trouble,shortened,24
53b9ff09,7bd61e04,Red,Nothing New,,25
53b9ff09,7bd61e04,Red,All Too Well,10 Minute Version,26
53b9ff09,7bd61e04,folklore,seven,Spoken word poem; contains elements of Wildest Dreams taped,27
53b9ff09,7bd61e04,folklore,the 1,,28
53b9ff09,7bd61e04,folklore,betty,spoken intro,29
53b9ff09,7bd61e04,folklore,the last great american dynasty,,30
53b9ff09,7bd61e04,folklore,august,,31
53b9ff09,7bd61e04,folklore,illicit affairs,shortened,32
53b9ff09,7bd61e04,folklore,my tears ricochet,,33
53b9ff09,7bd61e04,folklore,cardigan,,34
53b9ff09,7bd61e04,1989,Style,shortened,35
53b9ff09,7bd61e04,1989,Blank Space,,36
53b9ff09,7bd61e04,1989,Shake It Off,,37
53b9ff09,7bd61e04,1989,Wildest Dreams,shortened,38
53b9ff09,7bd61e04,1989,Bad Blood,shortened,39
53b9ff09,7bd61e04,Surprise Songs,Hey Stephen,Tour debut; on guitar; spoken intro,40
53b9ff09,7bd61e04,Surprise Songs,The Best Day,Tour debut; on piano and dedicated to Taylor’s mother; spoken intro,41
53b9ff09,7bd61e04,Midnights,Lavender Haze,,42
53b9ff09,7bd61e04,Midnights,Anti‐Hero,,43
53b9ff09,7bd61e04,Midnights,Midnight Rain,,44
53b9ff09,7bd61e04,Midnights,Vigilante Shit,,45
53b9ff09,7bd61e04,Midnights,Bejeweled,,46
53b9ff09,7bd61e04,Midnights,Mastermind,,47
53b9ff09,7bd61e04,Midnights,Karma,,48
33b98449,7bd61e04,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
33b98449,7bd61e04,Lover,Miss Americana & the Heartbreak Prince,shortened,2
33b98449,7bd61e04,Lover,Cruel Summer,,3
33b98449,7bd61e04,Lover,The Man,,4
33b98449,7bd61e04,Lover,You Need to Calm Down,shortened,5
33b98449,7bd61e04,Lover,Lover,spoken intro,6
33b98449,7bd61e04,Lover,The Archer,extended outro,7
33b98449,7bd61e04,Fearless,Fearless,shortened,8
33b98449,7bd61e04,Fearless,You Belong With Me,,9
33b98449,7bd61e04,Fearless,Love Story,,10
33b98449,7bd61e04,evermore,'tis the damn season,shortened,11
33b98449,7bd61e04,evermore,willow,,12
33b98449,7bd61e04,evermore,marjorie,shortened,13
33b98449,7bd61e04,evermore,champagne problems,spoken intro,14
33b98449,7bd61e04,evermore,tolerate it,extended intro w/ keys,15
33b98449,7bd61e04,reputation,...Ready for It?,extended outro,16
33b98449,7bd61e04,reputation,Delicate,,17
33b98449,7bd61e04,reputation,Don't Blame Me,shortened,18
33b98449,7bd61e04,reputation,Look What You Made Me Do,,19
33b98449,7bd61e04,Speak Now,Enchanted,extended intro,20
33b98449,7bd61e04,Red,Red - Intro,"Contains elements of State of Grace, Holy Ground and Red taped",21
33b98449,7bd61e04,Red,22,,22
33b98449,7bd61e04,Red,We Are Never Ever Getting Back Together,,23
33b98449,7bd61e04,Red,I Knew You Were Trouble,shortened,24
33b98449,7bd61e04,Red,Nothing New,,25
33b98449,7bd61e04,Red,All Too Well,10 Minute Version,26
33b98449,7bd61e04,folklore,seven,Spoken word poem; contains elements of Wildest Dreams taped,27
33b98449,7bd61e04,folklore,the 1,,28
33b98449,7bd61e04,folklore,betty,spoken intro,29
33b98449,7bd61e04,folklore,the last great american dynasty,,30
33b98449,7bd61e04,folklore,august,,31
33b98449,7bd61e04,folklore,illicit affairs,shortened,32
33b98449,7bd61e04,folklore,my tears ricochet,,33
33b98449,7bd61e04,folklore,cardigan,,34
33b98449,7bd61e04,1989,Style,shortened,35
33b98449,7bd61e04,1989,Blank Space,,36
33b98449,7bd61e04,1989,Shake It Off,,37
33b98449,7bd61e04,1989,Wildest Dreams,shortened,38
33b98449,7bd61e04,1989,Bad Blood,shortened; Taylor yelled at a security guard who was harassing a fan,39
33b98449,7bd61e04,Surprise Songs,Forever & Always,"tour debut; on guitar, requested by Lena Dunham",40
33b98449,7bd61e04,Surprise Songs,This Love,tour debut; on piano,41
33b98449,7bd61e04,Midnights,Lavender Haze,,42
33b98449,7bd61e04,Midnights,Anti‐Hero,,43
33b98449,7bd61e04,Midnights,Midnight Rain,,44
33b98449,7bd61e04,Midnights,Vigilante Shit,,45
33b98449,7bd61e04,Midnights,Bejeweled,,46
33b98449,7bd61e04,Midnights,Mastermind,,47
33b98449,7bd61e04,Midnights,Karma,,48
5bb99320,7bd61e04,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
